what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.clean.up",1250173115390
started,bundle,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui",1250173127718
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1250173127781
started,bundle,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui",1250173127828
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250173127921
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250173130562
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250173130671
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250173131765
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1250173147109
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1250173147203
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1250173150171
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1250173151828
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250173160375
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250173162515
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1250173162562
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250173171046
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250173173828
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250173186453
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250173219203
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250173219312
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250173219359
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1250173223234
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1250173223859
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1250173225234
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250173227000
