what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.findReplace",1250171974890
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250172004312
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250172014281
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250172014390
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250172018203
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250172018281
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250172024640
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250172024687
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250172026953
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250172027031
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250172033703
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250172033812
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250172045750
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250172045859
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1250172052671
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250172053625
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250172053625
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1250172054250
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250172054250
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250172068859
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250172070875
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.rename.element",1250172070890
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250172078171
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250172088328
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.rename.element",1250172088343
