what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1250170478000
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250170543906
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250170546062
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250170550375
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250170553031
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250170559562
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250170680781
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250170861828
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250171357312
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250171360078
closed,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250171360187
started,bundle,org.eclipse.core.filesystem,1.2.0.v20090507,"org.eclipse.core.filesystem",1250171360250
stopped,bundle,org.eclipse.mylyn.ide.ant,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.ide.ant",1250171360343
stopped,bundle,org.eclipse.ant.ui,3.4.0.v20090520,"org.eclipse.ant.ui",1250171360343
stopped,bundle,org.eclipse.compare.win32,1.0.0.I20090430-0408,"org.eclipse.compare.win32",1250171360343
stopped,bundle,org.eclipse.mylyn.java.tasks,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.java.tasks",1250171360343
stopped,bundle,org.eclipse.mylyn.java.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.java.ui",1250171360343
stopped,bundle,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit",1250171360343
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.200.v20090528-1135,"org.eclipse.jdt.apt.ui",1250171360343
